Optimal Cost for the current setting: 
74.5584
Generation | Best Tour | Cost 
277 , 12167, 16.0412
278 , 11814, 16.0412
279 , 4572, 16.0331
280 , 1406, 16.0331
281 , 7071, 16.0331
282 , 19958, 15.9788
283 , 5708, 15.8076
284 , 3041, 15.8076
285 , 16846, 15.8076
286 , 19505, 15.8076
287 , 3224, 15.8076
288 , 6814, 15.7782
289 , 18554, 15.7238
290 , 9092, 15.7238
291 , 17247, 15.7238
292 , 8668, 15.7238
293 , 13324, 15.7083
294 , 12119, 15.7238
295 , 16495, 15.7238
296 , 18930, 15.7238
297 , 7377, 15.7238
298 , 4785, 15.7238
299 , 12899, 15.7238
300 , 1265, 15.7238
301 , 14725, 15.7238
302 , 18093, 15.7238
303 , 2817, 15.7238
304 , 5314, 15.7238
305 , 1352, 15.7238
306 , 844, 15.7083
307 , 18878, 15.7083
308 , 17578, 15.7083
309 , 4118, 15.7238
310 , 8817, 15.7238
311 , 14886, 15.6057
312 , 17626, 15.6057
313 , 19343, 15.6057
314 , 4311, 15.5254
315 , 1186, 15.5254
316 , 6393, 15.6057
317 , 4620, 15.66
318 , 16102, 15.5143
319 , 7743, 15.66
320 , 867, 15.66
321 , 4138, 15.6057
322 , 2549, 15.6057
323 , 16097, 15.6057
324 , 3775, 15.6057
325 , 5346, 15.6057
326 , 13052, 15.6057
327 , 17042, 15.5277
328 , 15862, 15.5254
329 , 7626, 15.5254
330 , 260, 15.5254
331 , 17126, 15.2413
332 , 919, 15.2413
333 , 12254, 15.2413
334 , 1227, 15.2413
335 , 1814, 15.2956
336 , 12023, 15.2956
337 , 11208, 15.2956
338 , 18792, 15.4711
339 , 15471, 15.4711
340 , 6348, 15.4711
341 , 1755, 15.4711
342 , 1168, 15.4711
343 , 5478, 15.4711
344 , 9097, 15.4711
345 , 12430, 15.4711
346 , 2995, 15.4711
347 , 17356, 15.4711
348 , 6416, 15.4711
349 , 14969, 15.4711
350 , 17169, 15.4711
351 , 15385, 15.4711
352 , 3903, 15.4711
353 , 1767, 15.4496
354 , 5885, 15.3397
355 , 13139, 15.3397
356 , 11234, 15.3397
357 , 2061, 14.9952
358 , 14423, 15.3173
359 , 7699, 15.3173
360 , 14618, 15.343
361 , 6293, 15.0507
362 , 5692, 15.3413
363 , 3214, 15.343
364 , 19518, 15.343
365 , 9333, 15.343
366 , 6797, 15.4496
367 , 10043, 15.4108
368 , 5582, 15.3884
369 , 11802, 15.334
370 , 11740, 15.3974
371 , 5237, 15.3974
372 , 17220, 15.343
373 , 11030, 15.3974
374 , 840, 15.343
375 , 19712, 15.343
376 , 436, 15.343
377 , 3451, 15.343
378 , 13007, 15.343
379 , 5213, 15.343
380 , 10630, 15.343
381 , 17211, 15.1715
382 , 7576, 15.1715
383 , 968, 15.1715
384 , 13652, 15.1715
385 , 12164, 15.0495
386 , 3948, 14.9952
387 , 16503, 15.2273
388 , 16998, 15.2273
389 , 7455, 15.2273
390 , 19964, 15.2273
391 , 1849, 15.2273
392 , 3640, 15.2273
393 , 11335, 15.2273
394 , 9572, 15.2273
395 , 12589, 15.2273
396 , 17172, 15.2273
397 , 8050, 15.0507
398 , 13928, 15.3173
399 , 16016, 15.334
400 , 14276, 15.334
401 , 10245, 15.334
402 , 6974, 15.334
403 , 2555, 15.334
404 , 1623, 15.0495
405 , 17417, 15.0495
406 , 14690, 14.9952
407 , 5790, 15.0495
408 , 17036, 14.9952
409 , 8358, 14.9952
410 , 16845, 15.0495
411 , 3972, 14.9952
412 , 19301, 14.9952
413 , 9735, 14.9298
414 , 19918, 14.9298
415 , 17615, 14.9952
416 , 8744, 14.9952
417 , 5205, 14.8874
418 , 7843, 14.8874
419 , 14894, 14.8874
420 , 49, 14.9952
421 , 18674, 14.9952
422 , 12692, 14.9952
423 , 13015, 14.9952
424 , 9314, 14.9952
425 , 7147, 14.9952
426 , 12668, 14.9952
427 , 10880, 14.9952
428 , 8655, 14.9952
429 , 4017, 14.9952
430 , 3994, 14.9952
431 , 2478, 14.9952
432 , 19786, 14.9952
433 , 2882, 14.9952
434 , 2515, 14.9952
435 , 10229, 14.9952
436 , 15525, 14.9952
437 , 3269, 14.9952
438 , 15729, 14.9952
439 , 1109, 14.9952
440 , 14488, 14.8123
441 , 12687, 14.8123
442 , 4732, 14.8123
443 , 2167, 14.8123
444 , 3520, 14.7579
445 , 19499, 14.9114
446 , 13876, 14.8874
447 , 1975, 14.8874
448 , 15621, 14.8874
449 , 9771, 14.8874
450 , 2756, 14.8874
451 , 8779, 14.8874
452 , 6508, 14.8123
453 , 978, 14.8874
454 , 17449, 14.8874
455 , 11495, 14.9114
456 , 11666, 14.8874
457 , 16924, 14.9114
458 , 5447, 14.9114
459 , 19988, 14.6977
460 , 17718, 14.9114
461 , 17508, 14.8144
462 , 4693, 14.9114
463 , 11167, 14.6977
