60.3392   79.5107   76.7191   125.891
59.2566   79.2687   76.4249   125.042
59.2566   79.2687   76.4249   125.042
59.2566   79.2687   76.4249   125.042
59.9295   78.9818   75.9138   124.87
59.9295   78.9818   75.9138   124.87
60.0248   79.2863   74.9481   124.525
60.8662   78.9112   74.2634   124.285
61.9464   78.2349   74.2145   124.362
62.2395   77.9006   74.5265   124.485
61.6522   77.3645   74.5708   123.883
60.95   78.0283   73.5945   123.367
60.1905   77.2652   74.7272   123.195
60.6016   77.7362   73.7106   123.08
60.2556   78.0132   73.4582   122.935
59.927   78.0698   72.5608   122.275
59.927   78.0698   72.5608   122.275
59.0476   78.0953   72.944   122.091
57.9168   78.7055   72.8725   121.899
58.42   78.1785   71.9226   121.234
58.42   78.1785   71.9226   121.234
58.42   78.1785   71.9226   121.234
58.6212   77.5238   71.1606   120.458
57.7948   77.6688   72.0546   120.684
57.7948   77.6688   72.0546   120.684
58.3895   77.3179   70.8769   120.046
58.4719   77.3816   70.8535   120.113
59.348   76.9242   70.3867   119.974
59.4176   77.4145   70.7432   120.532
58.3437   76.2309   70.9918   119.394
57.5245   75.3714   70.2399   117.998
56.5136   75.6888   70.5011   117.869
56.5136   75.6888   70.5011   117.869
56.0501   75.7503   69.3974   117.029
56.0888   76.2799   68.4737   116.847
55.777   75.9748   69.0378   116.831
56.5807   75.513   68.7846   116.769
56.6032   75.5042   68.8027   116.785
56.3522   75.4248   68.084   116.189
55.5975   76.1208   67.3712   115.863
54.5944   76.5761   68.162   116.149
54.5944   76.5761   68.162   116.149
53.8061   76.3247   68.6678   115.913
52.661   75.2964   67.7331   114.151
53.1807   74.2159   68.6552   114.235
52.3961   74.2452   69.1576   114.195
51.3107   74.386   69.5457   114.029
51.3107   74.386   69.5457   114.029
50.6262   74.7144   68.812   113.492
50.6262   74.7144   68.812   113.492
50.6262   74.7144   68.812   113.492
51.4674   73.538   69.4483   113.489
51.9481   72.5223   68.6821   112.585
52.576   73.3566   68.65   113.394
52.6116   73.6005   69.708   114.211
51.7598   73.3308   70.1703   113.931
51.7598   73.3308   70.1703   113.931
50.7252   74.2596   69.1428   113.438
50.1358   73.7411   69.1044   112.813
50.1358   73.7411   69.1044   112.813
49.609   74.2033   68.7348   112.657
49.609   74.2033   68.7348   112.657
48.8806   75.2721   68.3527   112.815
48.349   74.5354   67.3997   111.516
47.7251   74.3601   66.9935   110.884
47.7251   74.3601   66.9935   110.884
46.8956   74.327   66.6742   110.314
46.8956   74.327   66.6742   110.314
47.2985   75.1868   65.4839   110.355
46.3991   74.2599   64.7882   108.926
47.592   73.5369   65.5253   109.39
47.592   73.5369   65.5253   109.39
47.592   73.5369   65.5253   109.39
46.7259   72.6904   66.1028   108.797
47.7591   71.6932   65.6267   108.295
47.5948   71.0483   64.4926   107.109
